Level	Rule Name	Subject	Property	Value
WARN	missing_definition	Act of Deceptive Communication	textual definition	
WARN	missing_definition	EAN-13 Barcode	textual definition	
WARN	missing_definition	Decimal Time of Day Identifier	textual definition	
WARN	missing_definition	Plan	textual definition	
WARN	missing_definition	Cyan	textual definition	
WARN	missing_definition	Political Orientation	textual definition	
WARN	missing_definition	Act of Publishing Mass Media Documentary	textual definition	
WARN	missing_definition	Cause	textual definition	
WARN	missing_definition	Closure	textual definition	
WARN	missing_definition	Portion of Waste Material	textual definition	
WARN	missing_definition	Act of Portion of Material Consumption	textual definition	
WARN	missing_definition	Decrease of Function	textual definition	
WARN	missing_definition	Shear Wave Process	textual definition	
WARN	missing_definition	Occupation Role	textual definition	
WARN	missing_definition	Thermal Insulation Artifact Function	textual definition	
WARN	missing_definition	Scar	textual definition	
WARN	missing_definition	Citizen Role	textual definition	
WARN	missing_definition	Reflective Prism	textual definition	
WARN	missing_definition	Super High Frequency	textual definition	
WARN	missing_definition	Nickname	textual definition	
WARN	missing_definition	Bent	textual definition	
WARN	missing_definition	Second	textual definition	
WARN	missing_definition	Power Rectifying Artifact Function	textual definition	
WARN	missing_definition	Electrical Power Production Artifact Function	textual definition	
WARN	missing_definition	Material Artifact	textual definition	
WARN	missing_definition	Ramjet Engine	textual definition	
WARN	missing_definition	Disrupting Disposition	textual definition	
WARN	missing_definition	Telecommunication Network	textual definition	
WARN	missing_definition	Defunct Stasis	textual definition	
WARN	missing_definition	Spray Nozzle	textual definition	
WARN	missing_definition	Drooping	textual definition	
WARN	missing_definition	Message	textual definition	
WARN	missing_definition	Cartridge	textual definition	
WARN	missing_definition	Measurement Unit of Electromagnetic Force	textual definition	
WARN	missing_definition	Turbojet Air-Breathing Jet Engine	textual definition	
WARN	missing_definition	Operator Role	textual definition	
WARN	missing_definition	Passenger Train Car	textual definition	
WARN	missing_definition	Biological Weapon	textual definition	
WARN	missing_definition	Optical Telescope	textual definition	
WARN	missing_definition	Ordinal Measurement Information Content Entity	textual definition	
WARN	missing_definition	Automobile	textual definition	
WARN	missing_definition	GS1 DataBar Barcode	textual definition	
WARN	missing_definition	Heating Artifact Function	textual definition	
WARN	missing_definition	Proper Name	textual definition	
WARN	missing_definition	Controlled-Access Highway	textual definition	
WARN	missing_definition	Portion of Lithosphere	textual definition	
WARN	missing_definition	Agent	textual definition	
WARN	missing_definition	Equipment Cooling System	textual definition	
WARN	missing_definition	Steering Control System	textual definition	
WARN	missing_definition	Portion of Gaseous Fuel	textual definition	
WARN	missing_definition	Act of Denying	textual definition	
WARN	missing_definition	Ratio Measurement Information Content Entity	textual definition	
WARN	missing_definition	Calendar Week	textual definition	
WARN	missing_definition	Spark Ignition Engine	textual definition	
WARN	missing_definition	Electric Generator	textual definition	
WARN	missing_definition	Pointing Orientation	textual definition	
WARN	missing_definition	Trim Tab	textual definition	
WARN	missing_definition	Mechanical Wave Process	textual definition	
WARN	missing_definition	Unguided Rocket	textual definition	
WARN	missing_definition	Train	textual definition	
WARN	missing_definition	Act of Volunteering	textual definition	
WARN	missing_definition	Act of Assignment	textual definition	
WARN	missing_definition	Biological Sex	textual definition	
WARN	missing_definition	Full Motion Video Camera	textual definition	
WARN	missing_definition	Pitch Axis	textual definition	
WARN	missing_definition	Communication System	textual definition	
WARN	missing_definition	Constructed Feature	textual definition	
WARN	missing_definition	Nickel Cadmium Electric Battery	textual definition	
WARN	missing_definition	Act of Repayment	textual definition	
WARN	missing_definition	Nadir	textual definition	
WARN	missing_definition	Sequence Position Ordinality	textual definition	
WARN	missing_definition	Equipment Mount	textual definition	
WARN	missing_definition	Aircraft	textual definition	
WARN	missing_definition	Nuclear Radiation Detection Artifact Function	textual definition	
WARN	missing_definition	Artifact Model	textual definition	
WARN	missing_definition	Notification Message	textual definition	
WARN	missing_definition	Frequency	textual definition	
WARN	missing_definition	Increase of Dependent Continuant	textual definition	
WARN	missing_definition	Electrical Power Source	textual definition	
WARN	missing_definition	Primary Cell Electric Battery	textual definition	
WARN	missing_definition	Projectile Launcher	textual definition	
WARN	missing_definition	Military Facility	textual definition	
WARN	missing_definition	Act of Collision	textual definition	
WARN	missing_definition	Helical Antenna	textual definition	
WARN	missing_definition	Branched	textual definition	
WARN	missing_definition	Visible Light Frequency	textual definition	
WARN	missing_definition	Act of Issuing Mass Media Press Release	textual definition	
WARN	missing_definition	Hour	textual definition	
WARN	missing_definition	Shape Quality	textual definition	
WARN	missing_definition	Fuel System	textual definition	
WARN	missing_definition	Motorcycle	textual definition	
WARN	missing_definition	International Community	textual definition	
WARN	missing_definition	Straight	textual definition	
WARN	missing_definition	Barcode	textual definition	
WARN	missing_definition	Two Dimensional Extent	textual definition	
WARN	missing_definition	Loss of Disposition	textual definition	
WARN	missing_definition	Laser	textual definition	
WARN	missing_definition	Gain of Quality	textual definition	
WARN	missing_definition	Representational Information Content Entity	textual definition	
WARN	missing_definition	Fluid Control Artifact Function	textual definition	
WARN	missing_definition	Payload Capacity	textual definition	
WARN	missing_definition	FM Radio Broadcast Frequency	textual definition	
WARN	missing_definition	Financial Value of Property	textual definition	
WARN	missing_definition	Act of Educational Training Acquisition	textual definition	
WARN	missing_definition	Act of Training Instruction	textual definition	
WARN	missing_definition	Electric Power Station	textual definition	
WARN	missing_definition	Heavy Machine Gun	textual definition	
WARN	missing_definition	Airport	textual definition	
WARN	missing_definition	Blond	textual definition	
WARN	missing_definition	Far Infrared Light Frequency	textual definition	
WARN	missing_definition	Geographic Feature	textual definition	
WARN	missing_definition	Patch Receiver	textual definition	
WARN	missing_definition	Air-Breathing Combustion Engine	textual definition	
WARN	missing_definition	Portion of Processed Material	textual definition	
WARN	missing_definition	Reflection Artifact Function	textual definition	
WARN	missing_definition	Road Junction	textual definition	
WARN	missing_definition	Orientation Observation Artifact Function	textual definition	
WARN	missing_definition	Decade	textual definition	
WARN	missing_definition	Petrochemical Refinery	textual definition	
WARN	missing_definition	Measurement Unit of Pressure	textual definition	
WARN	missing_definition	Fort	textual definition	
WARN	missing_definition	Electrical Power Storage Artifact Function	textual definition	
WARN	missing_definition	Coin	textual definition	
WARN	missing_definition	Act of Espionage	textual definition	
WARN	missing_definition	Cellular Telecommunication Network	textual definition	
WARN	missing_definition	Submachine Gun	textual definition	
WARN	missing_definition	Common Stock	textual definition	
WARN	missing_definition	Hospital	textual definition	
WARN	missing_definition	Bridge	textual definition	
WARN	missing_definition	Measurement Artifact Function	textual definition	
WARN	missing_definition	Interval Estimate Information Content Entity	textual definition	
WARN	missing_definition	Commercial Facility	textual definition	
WARN	missing_definition	Artifact Model Name	textual definition	
WARN	missing_definition	Long Gun	textual definition	
WARN	missing_definition	Secondary Cell Electric Battery	textual definition	
WARN	missing_definition	Roll Axis	textual definition	
WARN	missing_definition	Landfill	textual definition	
WARN	missing_definition	Ultra High Frequency	textual definition	
WARN	missing_definition	Counter-Clockwise Rotational Motion	textual definition	
WARN	missing_definition	Evening	textual definition	
WARN	missing_definition	Low Midrange Frequency	textual definition	
WARN	missing_definition	Proper Acceleration	textual definition	
WARN	missing_definition	Magenta	textual definition	
WARN	missing_definition	Division of Delimiting Domain	textual definition	
WARN	missing_definition	Private Network Telephone Call	textual definition	
WARN	missing_definition	Reference Time	textual definition	
WARN	missing_definition	Propelling Nozzle	textual definition	
WARN	missing_definition	Surface Tension	textual definition	
WARN	missing_definition	Document Form	textual definition	
WARN	missing_definition	Act of Religious Training Instruction	textual definition	
WARN	missing_definition	Scramjet Engine	textual definition	
WARN	missing_definition	Radio Interference	textual definition	
WARN	missing_definition	Poison Artifact Function	textual definition	
WARN	missing_definition	Precision-Guided Missile	textual definition	
WARN	missing_definition	Set of Eyes	textual definition	
WARN	missing_definition	Luminescent Property	textual definition	
WARN	missing_definition	Loss of Quality	textual definition	
WARN	missing_definition	Act of Residing	textual definition	
WARN	missing_definition	Pressurization Control Artifact Function	textual definition	
WARN	missing_definition	Geospatial Polygon	textual definition	
WARN	missing_definition	EAN-8 Barcode	textual definition	
WARN	missing_definition	Stasis of Mission Capability	textual definition	
WARN	missing_definition	Motion	textual definition	
WARN	missing_definition	Vehicle Frame	textual definition	
WARN	missing_definition	Portion of Liquid Fuel	textual definition	
WARN	missing_definition	Ultrasonic Frequency	textual definition	
WARN	missing_definition	Radiation Reflectivity	textual definition	
WARN	missing_definition	Beverage Antenna	textual definition	
WARN	missing_definition	Spacecraft	textual definition	
WARN	missing_definition	Flywheel	textual definition	
WARN	missing_definition	Infrastructure Role	textual definition	
WARN	missing_definition	Violet	textual definition	
WARN	missing_definition	Facsimile Transmission	textual definition	
WARN	missing_definition	Act of Entertainment	textual definition	
WARN	missing_definition	Radio Receiver	textual definition	
WARN	missing_definition	Sidereal Time Reference System	textual definition	
WARN	missing_definition	Act of Violence	textual definition	
WARN	missing_definition	Electromagnetic Communication Artifact Function	textual definition	
WARN	missing_definition	Data Range Interval Estimate Information Content Entity	textual definition	
WARN	missing_definition	Portion of Ammunition	textual definition	
WARN	missing_definition	Portion of Paper	textual definition	
WARN	missing_definition	Government Domain	textual definition	
WARN	missing_definition	Damaging Artifact Function	textual definition	
WARN	missing_definition	Multi-Second Temporal Interval	textual definition	
WARN	missing_definition	Full Motion Video Imaging Artifact Function	textual definition	
WARN	missing_definition	Information Line	textual definition	
WARN	missing_definition	Hydraulic Power Source	textual definition	
WARN	missing_definition	Act of Data Transformation	textual definition	
WARN	missing_definition	Bond	textual definition	
WARN	missing_definition	Solvent Artifact Function	textual definition	
WARN	missing_definition	Counterfeit Legal Instrument	textual definition	
WARN	missing_definition	Act of Commissive Communication	textual definition	
WARN	missing_definition	Measurement Information Content Entity	textual definition	
WARN	missing_definition	County	textual definition	
WARN	missing_definition	Terrorist Training Camp	textual definition	
WARN	missing_definition	Multi-Minute Temporal Interval	textual definition	
WARN	missing_definition	Midrange Frequency	textual definition	
WARN	missing_definition	Reaction Mass	textual definition	
WARN	missing_definition	Communication Relay Artifact Function	textual definition	
WARN	missing_definition	Hard X-ray Frequency	textual definition	
WARN	missing_definition	Wireless Network Telephone Call	textual definition	
WARN	missing_definition	Portion of Gelatinous Propellant	textual definition	
WARN	missing_definition	Rocket Launcher	textual definition	
WARN	missing_definition	Electromagnetic Shielding Artifact Function	textual definition	
WARN	missing_definition	Language	textual definition	
WARN	missing_definition	Estimate Information Content Entity	textual definition	
WARN	missing_definition	Roll Orientation	textual definition	
WARN	missing_definition	Railway Crossing	textual definition	
WARN	missing_definition	Digital Storage Device	textual definition	
WARN	missing_definition	Organization	textual definition	
WARN	missing_definition	Triple Inertial Navigation System	textual definition	
WARN	missing_definition	Phase Angle	textual definition	
WARN	missing_definition	Social Network	textual definition	
WARN	missing_definition	Spinning Motion	textual definition	
WARN	missing_definition	Rocket	textual definition	
WARN	missing_definition	Color Hue	textual definition	
WARN	missing_definition	Navigation System	textual definition	
WARN	missing_definition	Denture	textual definition	
WARN	missing_definition	Blue	textual definition	
WARN	missing_definition	Telephone Call	textual definition	
WARN	missing_definition	Operational Stasis	textual definition	
WARN	missing_definition	Radio Antenna	textual definition	
WARN	missing_definition	Fatigability	textual definition	
WARN	missing_definition	Gain of Role	textual definition	
WARN	missing_definition	Geospatial Error Region	textual definition	
WARN	missing_definition	Act of Artifact Assembly	textual definition	
WARN	missing_definition	Anthropogenic Feature	textual definition	
WARN	missing_definition	Railcar	textual definition	
WARN	missing_definition	Protruding	textual definition	
WARN	missing_definition	Structural Support Artifact Function	textual definition	
WARN	missing_definition	Trail	textual definition	
WARN	missing_definition	Size Quality	textual definition	
WARN	missing_definition	Delimiting Domain	textual definition	
WARN	missing_definition	Night	textual definition	
WARN	missing_definition	Priority Scale	textual definition	
WARN	missing_definition	Multi-Year Temporal Interval	textual definition	
WARN	missing_definition	Optical Lens	textual definition	
WARN	missing_definition	High Frequency	textual definition	
WARN	missing_definition	UPC-E Barcode	textual definition	
WARN	missing_definition	Retail Artifact Function	textual definition	
WARN	missing_definition	Lifting Artifact Function	textual definition	
WARN	missing_definition	Female Sex	textual definition	
WARN	missing_definition	Stasis of Artifact Operationality	textual definition	
WARN	missing_definition	Increase of Specifically Dependent Continuant	textual definition	
WARN	missing_definition	Funeral	textual definition	
WARN	missing_definition	Periscope	textual definition	
WARN	missing_definition	Medium Machine Gun	textual definition	
WARN	missing_definition	Signal Processing Artifact Function	textual definition	
WARN	missing_definition	Delta-v	textual definition	
WARN	missing_definition	Opaque	textual definition	
WARN	missing_definition	Physically Powered Engine	textual definition	
WARN	missing_definition	Solar Panel System	textual definition	
WARN	missing_definition	Dish Receiver	textual definition	
WARN	missing_definition	Process Requirement	textual definition	
WARN	missing_definition	Yellow	textual definition	
WARN	missing_definition	Act of Employment	textual definition	
WARN	missing_definition	Longitudinal Wave Profile	textual definition	
WARN	missing_definition	Journal Article	textual definition	
WARN	missing_definition	Alkaline Electric Battery	textual definition	
WARN	missing_definition	Rhombic Antenna	textual definition	
WARN	missing_definition	Brilliance Frequency	textual definition	
WARN	missing_definition	Act of Possession	textual definition	
WARN	missing_definition	Crushing Artifact Function	textual definition	
WARN	missing_definition	Neutralization Artifact Function	textual definition	
WARN	missing_definition	Military Time Zone Identifier	textual definition	
WARN	missing_definition	Act of Suicide	textual definition	
WARN	missing_definition	Birth	textual definition	
WARN	missing_definition	Initialism	textual definition	
WARN	missing_definition	Group of Organizations	textual definition	
WARN	missing_definition	Radio Communication Artifact Function	textual definition	
WARN	missing_definition	Sensor Artifact Function	textual definition	
WARN	missing_definition	Actuator	textual definition	
WARN	missing_definition	Document Field	textual definition	
WARN	missing_definition	Act of Issuing Mass Media Article	textual definition	
WARN	missing_definition	PDF417 Code	textual definition	
WARN	missing_definition	Under Active Control	textual definition	
WARN	missing_definition	Telecommunication Endpoint	textual definition	
WARN	missing_definition	Artificial Eye	textual definition	
WARN	missing_definition	Cabin Pressurization Control System	textual definition	
WARN	missing_definition	Interior Lighting System	textual definition	
WARN	missing_definition	Act of Intelligence Gathering	textual definition	
WARN	missing_definition	Propulsion Artifact Function	textual definition	
WARN	missing_definition	Fuel Artifact Function	textual definition	
WARN	missing_definition	Revolver	textual definition	
WARN	missing_definition	Insecticide Artifact Function	textual definition	
WARN	missing_definition	Reliability Measurement Information Content Entity	textual definition	
WARN	missing_definition	Nuclear Storage Depot	textual definition	
WARN	missing_definition	Port	textual definition	
WARN	missing_definition	Portion of Atmosphere	textual definition	
WARN	missing_definition	Code 39 Barcode	textual definition	
WARN	missing_definition	Act of Identifying	textual definition	
WARN	missing_definition	Person	textual definition	
WARN	missing_definition	Act of Issuing Mass Media Documentary	textual definition	
WARN	missing_definition	Code 128 Barcode	textual definition	
WARN	missing_definition	Public Address System	textual definition	
WARN	missing_definition	Act of Vocational Training Instruction	textual definition	
WARN	missing_definition	Act of Propaganda	textual definition	
WARN	missing_definition	ISBN Barcode	textual definition	
WARN	missing_definition	Act of Warning	textual definition	
WARN	missing_definition	Howitzer	textual definition	
WARN	missing_definition	Wired Communication Relay Artifact Function	textual definition	
WARN	missing_definition	Act of Murder	textual definition	
WARN	missing_definition	Sensor Modality Function	textual definition	
WARN	missing_definition	Infrasonic Frequency	textual definition	
WARN	missing_definition	Nominal Speed Artifact Function	textual definition	
WARN	missing_definition	Carrier Air Wing	textual definition	
WARN	missing_definition	Red	textual definition	
WARN	missing_definition	Stock	textual definition	
WARN	missing_definition	Vibration Motion	textual definition	
WARN	missing_definition	Flat	textual definition	
WARN	missing_definition	Emulsifier Artifact Function	textual definition	
WARN	missing_definition	Hydraulic Valve	textual definition	
WARN	missing_definition	Refinery	textual definition	
WARN	missing_definition	Crew	textual definition	
WARN	missing_definition	Revolving Motion	textual definition	
WARN	missing_definition	Waveform	textual definition	
WARN	missing_definition	Maintenance Facility	textual definition	
WARN	missing_definition	Round Shot	textual definition	
WARN	missing_definition	Damaged Stasis	textual definition	
WARN	missing_definition	Measurement Unit of Length	textual definition	
WARN	missing_definition	Radiation Absorptivity	textual definition	
WARN	missing_definition	Bus	textual definition	
WARN	missing_definition	Perimeter	textual definition	
WARN	missing_definition	Three Dimensional Extent	textual definition	
WARN	missing_definition	Financial Facility	textual definition	
WARN	missing_definition	Pitch Orientation	textual definition	
WARN	missing_definition	Military Headquarters Facility	textual definition	
WARN	missing_definition	Document	textual definition	
WARN	missing_definition	Wetting Agent Artifact Function	textual definition	
WARN	missing_definition	Patch Antenna	textual definition	
WARN	missing_definition	Service Artifact Function	textual definition	
WARN	missing_definition	Civil Organization	textual definition	
WARN	missing_definition	Position Observation Artifact Function	textual definition	
WARN	missing_definition	Dimension Specification	textual definition	
WARN	missing_definition	Loss of Function	textual definition	
WARN	missing_definition	Observation Artifact Function	textual definition	
WARN	missing_definition	Measurement Unit of Mass Flow Rate	textual definition	
WARN	missing_definition	Sewage Treatment Facility	textual definition	
WARN	missing_definition	Lot Number	textual definition	
WARN	missing_definition	Covering Artifact Function	textual definition	
WARN	missing_definition	Aircraft Manufacturing Facility	textual definition	
WARN	missing_definition	Paramilitary Force	textual definition	
WARN	missing_definition	Article of Clothing	textual definition	
WARN	missing_definition	Legal System Act	textual definition	
WARN	missing_definition	Waste Management Facility	textual definition	
WARN	missing_definition	Gimbal	textual definition	
WARN	missing_definition	Measurement Unit of Volume	textual definition	
WARN	missing_definition	Yaw Orientation	textual definition	
WARN	missing_definition	Tank	textual definition	
WARN	missing_definition	Radio Transceiver	textual definition	
WARN	missing_definition	Lead Acid Electric Battery	textual definition	
WARN	missing_definition	Decrease of Generically Dependent Continuant	textual definition	
WARN	missing_definition	Bearing Artifact Function	textual definition	
WARN	missing_definition	Process Regulation	textual definition	
WARN	missing_definition	Act of Renting	textual definition	
WARN	missing_definition	Land Transportation Artifact	textual definition	
WARN	missing_definition	Social Act	textual definition	
WARN	missing_definition	Temporal Reference System	textual definition	
WARN	missing_definition	Education Artifact Function	textual definition	
WARN	missing_definition	Telemetry Process	textual definition	
WARN	missing_definition	Legal Name	textual definition	
WARN	missing_definition	Extreme Ultraviolet Light Frequency	textual definition	
WARN	missing_definition	Rosy	textual definition	
WARN	missing_definition	Act of Purchasing	textual definition	
WARN	missing_definition	Government	textual definition	
WARN	missing_definition	Act of Ownership	textual definition	
WARN	missing_definition	Infrared Light Frequency	textual definition	
WARN	missing_definition	Timbre	textual definition	
WARN	missing_definition	Act of Walking	textual definition	
WARN	missing_definition	Calendar Date Identifier	textual definition	
WARN	missing_definition	Portion of Geosphere	textual definition	
WARN	missing_definition	Infantry Fighting Vehicle	textual definition	
WARN	missing_definition	Circuit Breaker	textual definition	
WARN	missing_definition	Biological Depot	textual definition	
WARN	missing_definition	Measurement Unit of Impulse	textual definition	
WARN	missing_definition	Legal Instrument	textual definition	
WARN	missing_definition	Behavior	textual definition	
WARN	missing_definition	Three-Dimensional Position	textual definition	
WARN	missing_definition	Grey	textual definition	
WARN	missing_definition	Thermal Control Artifact Function	textual definition	
WARN	missing_definition	Cartesian Coordinate System	textual definition	
WARN	missing_definition	Greenwich Mean Time Zone Identifier	textual definition	
WARN	missing_definition	Speed Artifact Function	textual definition	
WARN	missing_definition	Vermilion	textual definition	
WARN	missing_definition	Freight Train Car	textual definition	
WARN	missing_definition	Increase of Disposition	textual definition	
WARN	missing_definition	Measurement Unit of Time	textual definition	
WARN	missing_definition	School	textual definition	
WARN	missing_definition	Act of Manufacturing	textual definition	
WARN	missing_definition	Three Dimensional Shape	textual definition	
WARN	missing_definition	Healing Artifact Function	textual definition	
WARN	missing_definition	Gas Processing Facility	textual definition	
WARN	missing_definition	Male Sex	textual definition	
WARN	missing_definition	Interval Measurement Information Content Entity	textual definition	
WARN	missing_definition	Maximum Speed Artifact Function	textual definition	
WARN	missing_definition	Powering Artifact Function	textual definition	
WARN	missing_definition	One Dimensional Extent	textual definition	
WARN	missing_definition	Motion Observation Artifact Function	textual definition	
WARN	missing_definition	Rectangular	textual definition	
WARN	missing_definition	Machine Bearing	textual definition	
WARN	missing_definition	Electromagnetic Induction Artifact Function	textual definition	
WARN	missing_definition	Fertilizer Artifact Function	textual definition	
WARN	missing_definition	Bow	textual definition	
WARN	missing_definition	Act of Declarative Communication	textual definition	
WARN	missing_definition	Washing Facility	textual definition	
WARN	missing_definition	Torque	textual definition	
WARN	missing_definition	Gold Color	textual definition	
WARN	missing_definition	Hospitality Artifact Function	textual definition	
WARN	missing_definition	Agent Capability	textual definition	
WARN	missing_definition	Farm	textual definition	
WARN	missing_definition	Medical Artifact	textual definition	
WARN	missing_definition	Electronic Cash	textual definition	
WARN	missing_definition	Fire Station	textual definition	
WARN	missing_definition	Opacity	textual definition	
WARN	missing_definition	has longitude value	textual definition	
WARN	missing_definition	has text value	textual definition	
WARN	missing_definition	has latitude value	textual definition	
WARN	missing_definition	has datetime value	textual definition	
WARN	missing_definition	has URI value	textual definition	
WARN	missing_definition	has decimal value	textual definition	
WARN	missing_definition	has double value	textual definition	
WARN	missing_definition	has date value	textual definition	
WARN	missing_definition	has boolean value	textual definition	
WARN	missing_definition	has integer value	textual definition	
WARN	missing_definition	has brother	textual definition	
WARN	missing_definition	is successor of	textual definition	
WARN	missing_definition	has grandfather	textual definition	
WARN	missing_definition	has process part	textual definition	
WARN	missing_definition	has object	textual definition	
WARN	missing_definition	has inside instant	textual definition	
WARN	missing_definition	has mother	textual definition	
WARN	missing_definition	has step sister	textual definition	
WARN	missing_definition	has all members located in	textual definition	
WARN	missing_definition	is granddaughter of	textual definition	
WARN	missing_definition	has son in law	textual definition	
WARN	missing_definition	has uncle	textual definition	
WARN	missing_definition	is mother of	textual definition	
WARN	missing_definition	agent in	textual definition	
WARN	missing_definition	has paternal aunt	textual definition	
WARN	missing_definition	has aunt	textual definition	
WARN	missing_definition	has maternal uncle	textual definition	
WARN	missing_definition	coincides with	textual definition	
WARN	missing_definition	has sister	textual definition	
WARN	missing_definition	has half sister	textual definition	
WARN	missing_definition	has subsidiary	textual definition	
WARN	missing_definition	has inside interval	textual definition	
WARN	missing_definition	tangential part of	textual definition	
WARN	missing_definition	partially overlaps with	textual definition	
WARN	missing_definition	is supervised by	textual definition	
WARN	missing_definition	role of aggregate	textual definition	
WARN	missing_definition	prohibits	textual definition	
WARN	missing_definition	is subject of	textual definition	
WARN	missing_definition	has husband	textual definition	
WARN	missing_definition	is cause of	textual definition	
WARN	missing_definition	is spouse of	textual definition	
WARN	missing_definition	is disrupted by	textual definition	
WARN	missing_definition	is first cousin of	textual definition	
WARN	missing_definition	is required by	textual definition	
WARN	missing_definition	is about	textual definition	
WARN	missing_definition	inheres in aggregate	textual definition	
WARN	missing_definition	connected with	textual definition	
WARN	missing_definition	is a ordinal measurement of	textual definition	
WARN	missing_definition	is grandson of	textual definition	
WARN	missing_definition	interval finishes	textual definition	
WARN	missing_definition	is subsidiary of	textual definition	
WARN	missing_definition	is output of	textual definition	
WARN	missing_definition	is prohibited by	textual definition	
WARN	missing_definition	is in-law of	textual definition	
WARN	missing_definition	caused by	textual definition	
WARN	missing_definition	has granddaughter	textual definition	
WARN	missing_definition	interval finished by	textual definition	
WARN	missing_definition	interval equals	textual definition	
WARN	missing_definition	has paternal uncle	textual definition	
WARN	missing_definition	is excerpted from	textual definition	
WARN	missing_definition	interval overlaps	textual definition	
WARN	missing_definition	is sister-in-law of	textual definition	
WARN	missing_definition	nontangential part of	textual definition	
WARN	missing_definition	has sister in law	textual definition	
WARN	missing_definition	disposition of aggregate	textual definition	
WARN	missing_definition	has accomplice	textual definition	
WARN	missing_definition	is subordinate role to	textual definition	
WARN	missing_definition	has some member located in	textual definition	
WARN	missing_definition	has agent	textual definition	
WARN	missing_definition	affects	textual definition	
WARN	missing_definition	is son of	textual definition	
WARN	missing_definition	aggregate bearer of	textual definition	
WARN	missing_definition	time zone identifier used by	textual definition	
WARN	missing_definition	disconnected with	textual definition	
WARN	missing_definition	has son	textual definition	
WARN	missing_definition	has grandmother	textual definition	
WARN	missing_definition	is input of	textual definition	
WARN	missing_definition	is child of	textual definition	
WARN	missing_definition	is paternal first cousin of	textual definition	
WARN	missing_definition	has sender	textual definition	
WARN	missing_definition	is site of	textual definition	
WARN	missing_definition	is organizational context of	textual definition	
WARN	missing_definition	interval is after	textual definition	
WARN	missing_definition	is inside instant of	textual definition	
WARN	missing_definition	is father in-law of	textual definition	
WARN	missing_definition	is grandparent of	textual definition	
WARN	missing_definition	is sister of	textual definition	
WARN	missing_definition	accessory in	textual definition	
WARN	missing_definition	is mother in-law of	textual definition	
WARN	missing_definition	has daughter in law	textual definition	
WARN	missing_definition	has spatial part	textual definition	
WARN	missing_definition	has niece	textual definition	
WARN	missing_definition	is part of process	textual definition	
WARN	missing_definition	is daughter of	textual definition	
WARN	missing_definition	is delimited by	textual definition	
WARN	missing_definition	is ancestor of	textual definition	
WARN	missing_definition	is material of	textual definition	
WARN	missing_definition	interval disjoint	textual definition	
WARN	missing_definition	uses measurement unit	textual definition	
WARN	missing_definition	delimits	textual definition	
WARN	missing_definition	has familial relationship to	textual definition	
WARN	missing_definition	is interest of	textual definition	
WARN	missing_definition	is daughter in-law of	textual definition	
WARN	missing_definition	is a nominal measurement of	textual definition	
WARN	missing_definition	interval during	textual definition	
WARN	missing_definition	interval overlapped by	textual definition	
WARN	missing_definition	has wife	textual definition	
WARN	missing_definition	is step-brother of	textual definition	
WARN	missing_definition	represented by	textual definition	
WARN	missing_definition	is temporal region of	textual definition	
WARN	missing_definition	interval started by	textual definition	
WARN	missing_definition	is grandfather of	textual definition	
WARN	missing_definition	is a interval measurement of	textual definition	
WARN	missing_definition	designated by	textual definition	
WARN	missing_definition	capability of aggregate	textual definition	
WARN	missing_definition	is son in-law of	textual definition	
WARN	missing_definition	is grandmother of	textual definition	
WARN	missing_definition	is brother of	textual definition	
WARN	missing_definition	condition described by	textual definition	
WARN	missing_definition	has mother in law	textual definition	
WARN	missing_definition	is affected by	textual definition	
WARN	missing_definition	is wife of	textual definition	
WARN	missing_definition	disrupts	textual definition	
WARN	missing_definition	capability of	textual definition	
WARN	missing_definition	has step brother	textual definition	
WARN	missing_definition	has brother in law	textual definition	
WARN	missing_definition	is paternal grandfather of	textual definition	
WARN	missing_definition	instant is after	textual definition	
WARN	missing_definition	has paternal first cousin	textual definition	
WARN	missing_definition	accomplice in	textual definition	
WARN	missing_definition	interval meets	textual definition	
WARN	missing_definition	is maternal grandmother of	textual definition	
WARN	missing_definition	aggregate has capability	textual definition	
WARN	missing_definition	language used in	textual definition	
WARN	missing_definition	is geospatial coordinate reference system of	textual definition	
WARN	missing_definition	aggregate has role	textual definition	
WARN	missing_definition	is sibling of	textual definition	
WARN	missing_definition	is maternal grandfather of	textual definition	
WARN	missing_definition	is measured by	textual definition	
WARN	missing_definition	is half-brother of	textual definition	
WARN	missing_definition	is maternal first cousin of	textual definition	
WARN	missing_definition	aggregate has quality	textual definition	
WARN	missing_definition	uses time zone identifier	textual definition	
WARN	missing_definition	has tangential part	textual definition	
WARN	missing_definition	permits	textual definition	
WARN	missing_definition	is paternal grandmother of	textual definition	
WARN	missing_definition	uses reference system	textual definition	
WARN	missing_definition	uses geospatial coordinate reference system	textual definition	
WARN	missing_definition	is measured by nominal	textual definition	
WARN	missing_definition	interval met by	textual definition	
WARN	missing_definition	designates	textual definition	
WARN	missing_definition	described by	textual definition	
WARN	missing_definition	occurs at	textual definition	
WARN	missing_definition	prescribed by	textual definition	
WARN	missing_definition	has input	textual definition	
WARN	missing_definition	has recipient	textual definition	
WARN	missing_definition	interval starts	textual definition	
WARN	missing_definition	interval contains	textual definition	
WARN	missing_definition	is paternal uncle of	textual definition	
WARN	missing_definition	has half brother	textual definition	
WARN	missing_definition	is predecessor of	textual definition	
WARN	missing_definition	is maternal uncle of	textual definition	
WARN	missing_definition	is second cousin of	textual definition	
